Id,Secteur,Poste,Entreprise,Ville,Date_De_Publication,Lien,Experience,Contrat,Niveau_Etude,Annee,Competences
68250,Risk Management,Risk Management Intern,DeepMind,Amsterdam,2025-12-21,https://linkedin.com/jobs/view/68250,6.0,Stage,Bac +3,2025,"Stress Testing, Risk Assessment, Regulatory Frameworks, Operational Risk, Credit Risk, Market Risk"
16534,Data Engineer,Data Engineer Intern,CloudVision,Amsterdam,2025-10-19,https://linkedin.com/jobs/view/16534,6.0,Stage,Master,2025,"GCP, Airflow, Kubernetes, Hadoop, Docker, Cassandra, SQL, Python, Teamwork, Attention to Detail, Analytical Thinking"
59042,Investment,Investment Junior,FinCorp,Toronto,2023-04-03,https://linkedin.com/jobs/view/59042,2.0,Freelance,Bac +3,2023,"Microservices, REST API, Cloud Computing, Java, Agile, Attention to Detail, Time Management"
27178,Investment,Investment Lead,DataCorp,Amsterdam,2023-10-13,https://linkedin.com/jobs/view/27178,1.0,Stage,Bac +2,2023,"REST API, Git, Design Patterns, JavaScript, Scrum, CI/CD, Communication, Time Management, Analytical Thinking"
73815,Investment,Investment Intern,FinanceX,Toronto,2024-10-09,https://linkedin.com/jobs/view/73815,4.0,Freelance,Doctorat,2024,"Linux, REST API, Java, Design Patterns, Cloud Computing, Unit Testing, Python, Problem Solving, Attention to Detail, Analytical Thinking"
84142,Security Analyst,Security Analyst Junior,SoftWare Solutions,Paris,2025-10-04,https://linkedin.com/jobs/view/84142,5.0,CDI,Bac +2,2025,"SIEM, Threat Intelligence, Security Frameworks, Incident Response, Log Analysis, Network Security, Attention to Detail"
28443,Data Scientist,Data Scientist Intern,DataBrains,Marrakesh,2025-11-06,https://linkedin.com/jobs/view/28443,5.0,Alternance,Bac +5,2025,"Jupyter, Deep Learning, R, Pandas, TensorFlow, NumPy, Communication"
16904,DevOps,DevOps Intern,DataCorp,Casablanca,2024-06-27,https://linkedin.com/jobs/view/16904,3.0,CDD,Master,2024,"GitLab CI, Jenkins, Docker, Grafana, ELK Stack, Ansible, Python, Communication, Attention to Detail"
32980,Machine Learning Engineer,Machine Learning Engineer Junior,PythonTech,San Francisco,2024-04-17,https://linkedin.com/jobs/view/32980,2.0,Alternance,Bac +3,2024,"Hadoop, Docker, AWS, Kubernetes, Kafka"
80518,Machine Learning Engineer,Machine Learning Engineer Senior,DataBrains,Paris,2024-01-06,https://linkedin.com/jobs/view/80518,2.0,Freelance,Bac +5,2024,"Airflow, NoSQL, Data Pipelines, Python, ETL, Time Management, Communication, Analytical Thinking"
18737,Accounting,Accounting Intern,RiskNet,Toronto,2025-05-06,https://linkedin.com/jobs/view/18737,1.0,Alternance,Bac +3,2025,"ERP Systems, General Ledger, Tax Accounting, Excel, GAAP, IFRS, Teamwork"
57762,Financial Analyst,Financial Analyst Senior,CloudWorks,London,2024-07-14,https://linkedin.com/jobs/view/57762,4.0,Alternance,Bac +3,2024,"SQL, Budgeting, Financial Statement Analysis, Power BI, Bloomberg Terminal, Financial Modeling, Project Management"
48872,Risk Management,Risk Management Senior,DataBrains,Paris,2023-06-18,https://linkedin.com/jobs/view/48872,5.0,CDD,Doctorat,2023,"Risk Mitigation Strategies, Risk Assessment, Credit Risk, Risk Modeling, Operational Risk, Compliance, Market Risk, Problem Solving, Project Management"
79861,Machine Learning Engineer,Machine Learning Engineer Lead,DeepMind,Marrakesh,2025-08-03,https://linkedin.com/jobs/view/79861,5.0,CDI,Bac +2,2025,"GCP, Spark, ETL, SQL, Azure, Python, Hadoop, Time Management"
37800,Network Engineer,Network Engineer Senior,FinCorp,Lyon,2025-12-04,https://linkedin.com/jobs/view/37800,4.0,CDI,Doctorat,2025,"Routing, Firewalls, VLAN, WAN, LAN, VPN, Network Security, Troubleshooting, Problem Solving, Time Management"
39020,Data Engineer,Data Engineer Junior,SoftWare Solutions,Paris,2024-08-07,https://linkedin.com/jobs/view/39020,1.0,Stage,Bac +2,2024,"NoSQL, Spark, MongoDB, Airflow, Kafka, GCP, Python, Hadoop"
56624,Finance,Finance Senior,CloudWorks,London,2024-01-15,https://linkedin.com/jobs/view/56624,1.0,Freelance,Doctorat,2024,"SAP, Financial Reporting, Forecasting, Accounting, Financial Analysis, Risk Management, ERP Systems"
31924,Finance,Finance Intern,CloudWorks,Berlin,2024-03-09,https://linkedin.com/jobs/view/31924,3.0,CDI,Doctorat,2024,"Excel, Accounting, Oracle Financials, Forecasting, SAP"
90770,Financial Analyst,Financial Analyst Intern,InnovateTech,London,2024-05-08,https://linkedin.com/jobs/view/90770,1.0,Stage,Bac +3,2024,"Financial Modeling, Financial Statement Analysis, Valuation, Budgeting, Forecasting, Bloomberg Terminal, SQL, Attention to Detail, Analytical Thinking"
70907,Risk Management,Risk Management Intern,InvestPlus,New York,2025-04-09,https://linkedin.com/jobs/view/70907,4.0,Stage,Doctorat,2025,"Basel III, Credit Risk, Compliance, Risk Mitigation Strategies, Stress Testing, Regulatory Frameworks, Risk Modeling, Risk Assessment"
95541,DevOps,DevOps Senior,DeepMind,Lyon,2024-09-12,https://linkedin.com/jobs/view/95541,4.0,CDI,Bac +3,2024,"Terraform, CI/CD, GitLab CI, Grafana, Docker, Teamwork, Analytical Thinking, Problem Solving"
31329,Data Scientist,Data Scientist Junior,TechCorp,Paris,2024-02-19,https://linkedin.com/jobs/view/31329,3.0,Alternance,Bac +2,2024,"TensorFlow, Pandas, Feature Engineering, PyTorch, NumPy, NLP, SQL, Big Data, Problem Solving"
47333,Financial Analyst,Financial Analyst Senior,InvestPlus,Amsterdam,2025-09-07,https://linkedin.com/jobs/view/47333,6.0,Freelance,Bac +3,2025,"Forecasting, Valuation, Risk Assessment, Financial Modeling, Budgeting"
49664,Cybersecurity,Cybersecurity Intern,FinCorp,Berlin,2024-03-16,https://linkedin.com/jobs/view/49664,6.0,Alternance,Doctorat,2024,"Penetration Testing, Network Security, CISSP, Firewall, Security Auditing, Ethical Hacking, Communication, Teamwork, Time Management"
50689,Finance,Finance Senior,CyberGuard,Casablanca,2025-05-03,https://linkedin.com/jobs/view/50689,6.0,Stage,Master,2025,"Oracle Financials, Accounting, Risk Management, ERP Systems, Budgeting, Time Management, Communication"
55228,DevOps,DevOps Intern,RiskNet,Amsterdam,2023-03-17,https://linkedin.com/jobs/view/55228,2.0,Freelance,Master,2023,"Grafana, Prometheus, ELK Stack, Terraform, GitHub Actions, Analytical Thinking"
43504,Data Scientist,Data Scientist Lead,SoftWare Solutions,Paris,2023-11-03,https://linkedin.com/jobs/view/43504,3.0,Stage,Master,2023,"TensorFlow, R, Computer Vision, Scikit-learn, Jupyter, Problem Solving, Time Management, Analytical Thinking"
66041,Cybersecurity,Cybersecurity Junior,CloudVision,London,2024-02-11,https://linkedin.com/jobs/view/66041,7.0,Stage,Bac +2,2024,"Ethical Hacking, Penetration Testing, Network Security, CISSP, Security+, Cryptography, Attention to Detail, Problem Solving"
15868,Investment,Investment Junior,RiskNet,Amsterdam,2024-07-06,https://linkedin.com/jobs/view/15868,6.0,CDI,Doctorat,2024,"OOP, Cloud Computing, REST API, Design Patterns, C#, Python, Teamwork, Problem Solving, Communication"
88512,Risk Management,Risk Management Intern,FinanceX,New York,2025-12-15,https://linkedin.com/jobs/view/88512,1.0,CDI,Bac +2,2025,"Risk Mitigation Strategies, Risk Assessment, Regulatory Frameworks, Credit Risk, Basel III, Compliance"
33664,Python Developer,Python Developer Lead,TechCorp,New York,2023-08-06,https://linkedin.com/jobs/view/33664,2.0,CDD,Bac +2,2023,"NumPy, Git, Django, Unit Testing, FastAPI, ORM, AWS, REST API, Analytical Thinking"
87074,Risk Management,Risk Management Junior,DataBrains,Berlin,2023-03-09,https://linkedin.com/jobs/view/87074,5.0,Stage,Doctorat,2023,"Regulatory Frameworks, Stress Testing, Risk Mitigation Strategies, Market Risk, Risk Modeling, Operational Risk, Basel III"
14951,Data Analyst,Data Analyst Junior,CyberGuard,Berlin,2024-10-05,https://linkedin.com/jobs/view/14951,4.0,Stage,Doctorat,2024,"ETL, Statistical Analysis, Python, Business Intelligence, Tableau, Power BI, Data Modeling, Analytical Thinking, Attention to Detail"
50002,Full Stack Developer,Full Stack Developer Lead,DataBrains,London,2023-02-09,https://linkedin.com/jobs/view/50002,4.0,CDD,Bac +3,2023,"Docker, CSS, Express, HTML, TypeScript, Responsive Design"
77784,IT Manager,IT Manager Intern,FinCorp,New York,2023-06-25,https://linkedin.com/jobs/view/77784,4.0,CDI,Bac +2,2023,"Project Management, Team Leadership, Risk Management, Service Delivery, Strategic Planning, Budgeting, Teamwork, Analytical Thinking"
92299,Cybersecurity,Cybersecurity Junior,DataCorp,San Francisco,2023-11-15,https://linkedin.com/jobs/view/92299,2.0,Stage,Bac +2,2023,"Penetration Testing, Security+, Security Auditing, CISSP, Ethical Hacking, Risk Assessment, IDS/IPS, Incident Response"
26243,Software Engineer,Software Engineer Senior,SoftWare Solutions,New York,2023-06-14,https://linkedin.com/jobs/view/26243,5.0,Stage,Doctorat,2023,"Git, Design Patterns, Java, Cloud Computing, JavaScript, Scrum"
80941,IT Manager,IT Manager Intern,FinanceX,Amsterdam,2023-03-12,https://linkedin.com/jobs/view/80941,4.0,Alternance,Doctorat,2023,"Budgeting, Team Leadership, Risk Management, Vendor Management, ITIL, Service Delivery, Project Management, IT Governance"
20472,DevOps,DevOps Intern,SoftWare Solutions,Paris,2024-08-21,https://linkedin.com/jobs/view/20472,2.0,Alternance,Master,2024,"Prometheus, Bash, Ansible, Jenkins, AWS/Azure/GCP, GitHub Actions, Time Management, Analytical Thinking"
34205,IT Manager,IT Manager Intern,RiskNet,San Francisco,2023-09-23,https://linkedin.com/jobs/view/34205,7.0,Alternance,Master,2023,"Business Relationship Management, Budgeting, IT Governance, Service Delivery, Strategic Planning, Vendor Management, ITIL, Teamwork"
12200,Cybersecurity,Cybersecurity Junior,CyberGuard,San Francisco,2025-01-12,https://linkedin.com/jobs/view/12200,7.0,Freelance,Doctorat,2025,"Penetration Testing, Security Auditing, Security+, CISSP, Firewall, Cryptography, Risk Assessment, Attention to Detail, Problem Solving"
82924,Risk Management,Risk Management Intern,TechCorp,San Francisco,2023-07-18,https://linkedin.com/jobs/view/82924,3.0,Stage,Bac +5,2023,"Risk Modeling, Stress Testing, Risk Assessment, Risk Mitigation Strategies, Regulatory Frameworks, Teamwork, Attention to Detail"
16051,Data Engineer,Data Engineer Senior,DataBrains,Paris,2024-04-18,https://linkedin.com/jobs/view/16051,4.0,CDI,Bac +2,2024,"SQL, ETL, Data Pipelines, MongoDB, Azure, AWS, Docker, Kafka, Time Management, Problem Solving, Teamwork"
97011,Machine Learning Engineer,Machine Learning Engineer Lead,PythonTech,Casablanca,2025-10-06,https://linkedin.com/jobs/view/97011,5.0,CDD,Bac +2,2025,"SQL, MongoDB, NoSQL, Python, GCP, Kafka, Airflow, Project Management, Teamwork, Problem Solving"
82467,Full Stack Developer,Full Stack Developer Lead,RiskNet,New York,2024-02-23,https://linkedin.com/jobs/view/82467,4.0,Freelance,Doctorat,2024,"Docker, React, CSS, Express, JavaScript, Vue.js, REST API, Angular, Attention to Detail, Analytical Thinking, Problem Solving"
49724,Network Engineer,Network Engineer Senior,DataBrains,Amsterdam,2025-09-20,https://linkedin.com/jobs/view/49724,6.0,CDI,Bac +3,2025,"Troubleshooting, Cisco, LAN, VLAN, VPN, Analytical Thinking, Teamwork, Attention to Detail"
85874,Data Analyst,Data Analyst Lead,DeepMind,Lyon,2023-09-09,https://linkedin.com/jobs/view/85874,1.0,Alternance,Bac +2,2023,"ETL, Data Cleaning, Python, Statistical Analysis, Data Modeling, SQL, Power BI, Communication, Project Management, Analytical Thinking"
93088,Accounting,Accounting Junior,TechCorp,Marrakesh,2023-11-20,https://linkedin.com/jobs/view/93088,3.0,Freelance,Bac +3,2023,"General Ledger, GAAP, Financial Analysis, Excel, Financial Reporting, Tax Accounting, Time Management"
41308,Machine Learning Engineer,Machine Learning Engineer Senior,CloudWorks,New York,2025-02-20,https://linkedin.com/jobs/view/41308,7.0,Stage,Bac +3,2025,"ETL, Azure, MongoDB, Spark, Airflow, SQL, Docker, Data Pipelines"
92071,Cloud Engineer,Cloud Engineer Lead,InvestPlus,New York,2025-07-17,https://linkedin.com/jobs/view/92071,5.0,Stage,Doctorat,2025,"GCP, CI/CD, Python, Networking, IaC, Problem Solving, Time Management, Attention to Detail"
21222,Security Analyst,Security Analyst Lead,CloudWorks,Marrakesh,2025-10-24,https://linkedin.com/jobs/view/21222,5.0,Alternance,Doctorat,2025,"SIEM, Log Analysis, Threat Intelligence, Incident Response, Compliance, Attention to Detail"
91714,Finance,Finance Intern,PythonTech,Amsterdam,2023-04-26,https://linkedin.com/jobs/view/91714,7.0,Stage,Doctorat,2023,"Forecasting, Excel, Accounting, Oracle Financials, Financial Reporting, Budgeting, ERP Systems, Financial Analysis"
41650,Financial Analyst,Financial Analyst Senior,FinCorp,London,2024-02-17,https://linkedin.com/jobs/view/41650,4.0,Stage,Master,2024,"Forecasting, Power BI, Financial Modeling, Bloomberg Terminal, Financial Statement Analysis, Project Management"
52150,Cloud Engineer,Cloud Engineer Intern,CyberGuard,Toronto,2023-01-18,https://linkedin.com/jobs/view/52150,3.0,CDI,Bac +5,2023,"AWS, Kubernetes, Networking, Linux, GCP, CloudFormation, Bash, CI/CD, Communication"
72029,DevOps,DevOps Lead,DeepMind,Casablanca,2024-10-07,https://linkedin.com/jobs/view/72029,2.0,Stage,Master,2024,"Docker, Python, Kubernetes, Prometheus, Ansible, Bash, Jenkins, GitLab CI, Time Management, Project Management"
78959,Security Analyst,Security Analyst Intern,FinCorp,Paris,2025-12-25,https://linkedin.com/jobs/view/78959,5.0,Alternance,Doctorat,2025,"Security Controls, Vulnerability Assessment, Network Security, SIEM, Log Analysis, Risk Management, Compliance, Incident Response, Problem Solving, Communication"
97469,Data Engineer,Data Engineer Intern,InnovateTech,San Francisco,2024-10-27,https://linkedin.com/jobs/view/97469,3.0,CDD,Bac +5,2024,"Hadoop, Spark, Docker, Python, Kubernetes, Data Pipelines"
91369,Data Engineer,Data Engineer Lead,FinanceX,Lyon,2024-11-07,https://linkedin.com/jobs/view/91369,7.0,CDD,Bac +2,2024,"Airflow, ETL, Azure, Docker, Cassandra, SQL, Kubernetes, GCP, Teamwork, Analytical Thinking, Problem Solving"
43674,Finance,Finance Senior,InnovateTech,Paris,2024-05-03,https://linkedin.com/jobs/view/43674,7.0,Alternance,Doctorat,2024,"Oracle Financials, Forecasting, Excel, Accounting, Risk Management, Budgeting, ERP Systems, SAP, Communication, Teamwork, Attention to Detail"
16824,Machine Learning Engineer,Machine Learning Engineer Lead,DataCorp,Toronto,2023-12-05,https://linkedin.com/jobs/view/16824,6.0,CDD,Doctorat,2023,"Python, Docker, SQL, Cassandra, Data Pipelines, Hadoop, AWS, Kafka"
97960,Data Scientist,Data Scientist Senior,CloudWorks,Casablanca,2024-03-27,https://linkedin.com/jobs/view/97960,3.0,Stage,Bac +5,2024,"NumPy, Jupyter, Data Mining, Machine Learning, Deep Learning, Pandas"
91871,Cybersecurity,Cybersecurity Senior,InvestPlus,Lyon,2024-02-08,https://linkedin.com/jobs/view/91871,4.0,CDD,Bac +3,2024,"Incident Response, IDS/IPS, CISSP, Security+, Penetration Testing, Time Management, Problem Solving"
58517,Network Engineer,Network Engineer Lead,PythonTech,San Francisco,2024-01-26,https://linkedin.com/jobs/view/58517,7.0,Alternance,Bac +3,2024,"VLAN, Troubleshooting, Routing, Network Security, Cisco, Problem Solving, Project Management"
61800,Accounting,Accounting Junior,FinanceX,Casablanca,2024-11-02,https://linkedin.com/jobs/view/61800,6.0,Freelance,Bac +2,2024,"GAAP, Audit, ERP Systems, Tax Accounting, Excel, IFRS, Financial Reporting, General Ledger, Analytical Thinking, Problem Solving"
57529,Network Engineer,Network Engineer Intern,CloudWorks,Toronto,2025-02-04,https://linkedin.com/jobs/view/57529,5.0,Freelance,Master,2025,"VLAN, VPN, TCP/IP, WAN, Routing, Network Security, Switching, Analytical Thinking"
76228,Risk Management,Risk Management Senior,AI Technologies,London,2025-01-01,https://linkedin.com/jobs/view/76228,5.0,Alternance,Master,2025,"Stress Testing, Risk Mitigation Strategies, Credit Risk, Market Risk, Regulatory Frameworks, Risk Assessment, Risk Modeling, Analytical Thinking, Project Management"
75165,Investment,Investment Senior,CloudWorks,Marrakesh,2023-12-28,https://linkedin.com/jobs/view/75165,1.0,CDI,Doctorat,2023,"Microservices, OOP, Unit Testing, C#, Git, Teamwork"
41339,Investment,Investment Senior,AI Technologies,San Francisco,2025-12-28,https://linkedin.com/jobs/view/41339,7.0,CDD,Bac +5,2025,"Unit Testing, Agile, Linux, OOP, Python, Scrum, Project Management"
83984,Network Engineer,Network Engineer Lead,PythonTech,Paris,2024-10-12,https://linkedin.com/jobs/view/83984,1.0,Stage,Master,2024,"LAN, Cisco, Firewalls, WAN, VLAN, Switching"
24358,Finance,Finance Lead,DataBrains,San Francisco,2023-10-03,https://linkedin.com/jobs/view/24358,2.0,Stage,Bac +3,2023,"Financial Analysis, Risk Management, Excel, Accounting, Financial Reporting, Budgeting, ERP Systems"
18333,Finance,Finance Senior,CyberGuard,Amsterdam,2025-11-16,https://linkedin.com/jobs/view/18333,6.0,Freelance,Master,2025,"Oracle Financials, Budgeting, Excel, ERP Systems, Accounting, SAP, Forecasting, Risk Management, Time Management"
23971,Cybersecurity,Cybersecurity Lead,RiskNet,San Francisco,2024-11-25,https://linkedin.com/jobs/view/23971,4.0,CDD,Master,2024,"Risk Assessment, Security+, Cryptography, OSCP, Security Auditing, Problem Solving, Time Management"
50030,DevOps,DevOps Senior,PythonTech,London,2023-11-03,https://linkedin.com/jobs/view/50030,4.0,CDI,Master,2023,"Python, Prometheus, AWS/Azure/GCP, Jenkins, Ansible"
37413,Accounting,Accounting Intern,DataCorp,Paris,2023-08-23,https://linkedin.com/jobs/view/37413,2.0,CDI,Master,2023,"Financial Analysis, Excel, Tax Accounting, Reconciliation, GAAP, Financial Reporting, ERP Systems, IFRS, Communication"
38474,Cybersecurity,Cybersecurity Junior,SoftWare Solutions,New York,2025-11-13,https://linkedin.com/jobs/view/38474,4.0,CDI,Master,2025,"Security+, Network Security, Penetration Testing, CISSP, Ethical Hacking, Attention to Detail, Project Management, Teamwork"
74701,Financial Analyst,Financial Analyst Intern,RiskNet,London,2025-02-16,https://linkedin.com/jobs/view/74701,4.0,Alternance,Bac +3,2025,"Forecasting, Budgeting, Bloomberg Terminal, Financial Modeling, Valuation, Excel, Project Management"
21417,Risk Management,Risk Management Intern,CyberGuard,Marrakesh,2025-02-21,https://linkedin.com/jobs/view/21417,6.0,Stage,Doctorat,2025,"Market Risk, Stress Testing, Compliance, Credit Risk, Basel III, Attention to Detail, Communication, Teamwork"
